Order Date	Order ID	Quantity	Customer Name	Segment	Product Name	Category	Manufacturer	City	State	Region	Ship Date	Ship Mode	Discount	Profit	Profit Ratio	Sales
8/15/2017	CA-2017-160745	4	Anthony Rawles	Corporate	3M Hangers With Command Adhesive	Furniture	3M	Vancouver	Washington	West	8/20/2017	Second Class	0.00%	$6.00	41.00%	$15.00
8/15/2017	CA-2017-160745	3	Anthony Rawles	Corporate	AT&T TR1909W	Technology	AT&T	Vancouver	Washington	West	8/20/2017	Second Class	20.00%	$23.00	8.00%	$302.00
8/15/2017	CA-2017-160745	4	Anthony Rawles	Corporate	First Data FD10 PIN Pad	Technology	First Data	Vancouver	Washington	West	8/20/2017	Second Class	0.00%	$32.00	10.00%	$316.00
8/16/2017	CA-2017-160815	3	Toby Ritter	Consumer	Geemarc AmpliPOWER60	Technology	Other	Cedar Rapids	Iowa	Central	8/27/2017	First Class	0.00%	$81.00	29.00%	$278.00
8/16/2017	CA-2017-160941	1	Damala Kotsonis	Corporate	Self-Adhesive Removable Labels	Office Supplies	Other	Roseville	California	West	8/19/2017	Standard Class	0.00%	$2.00	48.00%	$3.00
8/16/2017	CA-2017-160941	5	Damala Kotsonis	Corporate	Ames Color-File Green Diamond Border X-ray Mailers	Office Supplies	Other	Roseville	California	West	8/19/2017	Standard Class	0.00%	$197.00	47.00%	$420.00
8/17/2017	CA-2017-161025	4	Gary McGarr	Consumer	Fellowes Staxonsteel Drawer Files	Office Supplies	Fellowes	Los Angeles	California	West	8/19/2017	Standard Class	0.00%	$108.00	14.00%	$773.00
8/18/2017	CA-2017-161095	3	Chris Selesnick	Corporate	Recycled Pressboard Report Cover with Reinforced Top Hinge	Office Supplies	Other	Los Angeles	California	West	8/18/2017	Same Day	20.00%	$3.00	36.00%	$8.00
8/18/2017	CA-2017-161095	2	Chris Selesnick	Corporate	GBC Premium Transparent Covers with Diagonal Lined Pattern	Office Supplies	GBC	Los Angeles	California	West	8/18/2017	Same Day	20.00%	$12.00	35.00%	$34.00
8/18/2017	CA-2017-161158	5	Paul Stevenson	Home Office	Sanford Pocket Accent Highlighters	Office Supplies	Sanford	New York City	New York	East	8/28/2017	Standard Class	0.00%	$3.00	43.00%	$8.00
8/18/2017	CA-2017-161207	3	Adam Bellavance	Home Office	Acme Forged Steel Scissors with Black Enamel Handles	Office Supplies	Acme	Concord	New Hampshire	East	8/19/2017	Standard Class	0.00%	$8.00	29.00%	$28.00
8/18/2017	CA-2017-161361	3	Mark Van Huff	Consumer	Wilson Jones Hanging View Binder, White, 1"	Office Supplies	Wilson Jones	Pocatello	Idaho	West	8/23/2017	Second Class	20.00%	$6.00	33.00%	$17.00
8/18/2017	CA-2017-161361	3	Mark Van Huff	Consumer	Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4"X8 1/2", 300/Messages	Office Supplies	Adams	Pocatello	Idaho	West	8/23/2017	Second Class	0.00%	$9.00	49.00%	$18.00
8/19/2017	CA-2017-161389	3	Irene Maddox	Consumer	Fellowes PB200 Plastic Comb Binding Machine	Office Supplies	Fellowes	Seattle	Washington	West	8/28/2017	Standard Class	20.00%	$133.00	33.00%	$408.00
8/19/2017	CA-2017-161473	3	Thomas Boland	Corporate	Acme Value Line Scissors	Office Supplies	Acme	New York City	New York	East	8/24/2017	Standard Class	0.00%	$3.00	30.00%	$11.00
8/19/2017	CA-2017-161473	3	Thomas Boland	Corporate	Avery Hanging File Binders	Office Supplies	Avery	New York City	New York	East	8/24/2017	Standard Class	20.00%	$5.00	33.00%	$14.00
8/20/2017	CA-2017-161473	2	Thomas Boland	Corporate	Avery 473	Office Supplies	Avery	New York City	New York	East	8/24/2017	Standard Class	0.00%	$10.00	48.00%	$21.00
8/21/2017	CA-2017-161543	2	Roger Demir	Consumer	Xerox 1965	Office Supplies	Xerox	Seattle	Washington	West	8/24/2017	Standard Class	0.00%	$6.00	49.00%	$12.00
8/21/2017	CA-2017-161662	2	Bobby Elias	Consumer	Xerox 1912	Office Supplies	Xerox	Lancaster	Ohio	East	8/29/2017	First Class	20.00%	$11.00	35.00%	$30.00
8/21/2017	CA-2017-161669	2	Eudokia Martin	Corporate	Acme Preferred Stainless Steel Scissors	Office Supplies	Acme	Los Angeles	California	West	8/27/2017	First Class	0.00%	$3.00	29.00%	$11.00
8/21/2017	CA-2017-161669	2	Eudokia Martin	Corporate	Avery 486	Office Supplies	Avery	Los Angeles	California	West	8/27/2017	First Class	0.00%	$7.00	47.00%	$15.00
8/21/2017	CA-2017-161669	4	Eudokia Martin	Corporate	Ibico Plastic and Wire Spiral Binding Combs	Office Supplies	Ibico	Los Angeles	California	West	8/27/2017	First Class	20.00%	$9.00	33.00%	$27.00
8/21/2017	CA-2017-161669	4	Eudokia Martin	Corporate	Fellowes Binding Cases	Office Supplies	Fellowes	Los Angeles	California	West	8/27/2017	First Class	20.00%	$12.00	31.00%	$37.00
8/21/2017	CA-2017-161676	5	Jennifer Patt	Corporate	Elite 5" Scissors	Office Supplies	Other	Glendale	Arizona	West	8/27/2017	Standard Class	20.00%	$4.00	13.00%	$34.00
8/21/2017	CA-2017-161746	3	Carlos Soltero	Consumer	Newell Chalk Holder	Office Supplies	Newell	Los Angeles	California	West	8/30/2017	Standard Class	0.00%	$6.00	46.00%	$12.00
8/21/2017	CA-2017-161746	2	Carlos Soltero	Consumer	Eldon Expressions Wood and Plastic Desk Accessories, Oak	Furniture	Eldon	Los Angeles	California	West	8/30/2017	Standard Class	0.00%	$6.00	28.00%	$20.00
8/21/2017	CA-2017-161746	3	Carlos Soltero	Consumer	Office Star Flex Back Scooter Chair with Aluminum Finish Frame	Furniture	Office Star	Los Angeles	California	West	8/30/2017	Standard Class	20.00%	$12.00	5.00%	$242.00
8/21/2017	CA-2017-161746	3	Carlos Soltero	Consumer	SAFCO Boltless Steel Shelving	Office Supplies	SAFCO	Los Angeles	California	West	8/30/2017	Standard Class	0.00%	$3.00	1.00%	$341.00
8/21/2017	CA-2017-161781	7	Chad Cunningham	Home Office	Newell 328	Office Supplies	Newell	Columbus	Indiana	Central	8/22/2017	First Class	0.00%	$11.00	26.00%	$41.00
8/22/2017	CA-2017-161816	4	Nona Balk	Corporate	Avery 493	Office Supplies	Avery	Dallas	Texas	Central	8/29/2017	First Class	20.00%	$6.00	36.00%	$16.00
8/22/2017	CA-2017-161816	3	Nona Balk	Corporate	Nortel Meridian M3904 Professional Digital phone	Technology	Nortel	Dallas	Texas	Central	8/29/2017	First Class	20.00%	$42.00	11.00%	$370.00
8/22/2017	CA-2017-161907	3	Justin Hirsh	Consumer	Clearsounds A400	Technology	Clearsounds	Philadelphia	Pennsylvania	East	9/3/2017	Standard Class	40.00%	-$28.00	-23.00%	$119.00
8/22/2017	CA-2017-161907	4	Justin Hirsh	Consumer	Premier Automatic Letter Opener	Office Supplies	Other	Philadelphia	Pennsylvania	East	9/3/2017	Standard Class	20.00%	-$163.00	-21.00%	$769.00
8/22/2017	CA-2017-161928	2	Anna Chung	Consumer	Ooma Telo VoIP Home Phone System	Technology	Other	San Francisco	California	West	8/31/2017	Second Class	20.00%	$13.00	6.00%	$202.00
8/22/2017	CA-2017-162082	1	John Stevenson	Consumer	Xerox 1993	Office Supplies	Xerox	Harlingen	Texas	Central	8/26/2017	First Class	20.00%	$2.00	36.00%	$5.00
8/22/2017	CA-2017-162082	7	John Stevenson	Consumer	BOSTON Ranger #55 Pencil Sharpener, Black	Office Supplies	Boston	Harlingen	Texas	Central	8/26/2017	First Class	20.00%	$16.00	11.00%	$146.00
8/22/2017	CA-2017-162082	5	John Stevenson	Consumer	Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray	Furniture	SAFCO	Harlingen	Texas	Central	8/26/2017	First Class	32.00%	-$14.00	-6.00%	$241.00
8/23/2017	CA-2017-162110	1	Nora Paige	Consumer	iHome FM Clock Radio with Lightning Dock	Technology	Other	Phoenix	Arizona	West	9/4/2017	Standard Class	20.00%	$3.00	6.00%	$56.00
8/23/2017	CA-2017-162138	1	Grace Kelly	Corporate	Logitech Wireless Headset h800	Technology	Logitech	Hesperia	California	West	9/3/2017	Standard Class	0.00%	$35.00	35.00%	$100.00
8/23/2017	CA-2017-162138	6	Grace Kelly	Corporate	Ibico Laser Imprintable Binding System Covers	Office Supplies	Ibico	Hesperia	California	West	9/3/2017	Standard Class	20.00%	$82.00	33.00%	$252.00
8/23/2017	CA-2017-162159	2	Corey Roper	Home Office	Global Value Mid-Back Manager's Chair, Gray	Furniture	Global	Columbus	Georgia	South	8/26/2017	First Class	0.00%	$30.00	25.00%	$122.00
8/23/2017	CA-2017-162187	2	Noel Staavos	Corporate	Elite 5" Scissors	Office Supplies	Other	Columbus	Ohio	East	8/23/2017	Same Day	20.00%	$2.00	13.00%	$14.00
8/23/2017	CA-2017-162187	5	Noel Staavos	Corporate	Acco Perma 4000 Stacking Storage Drawers	Office Supplies	Acco	Columbus	Ohio	East	8/23/2017	Same Day	20.00%	-$4.00	-6.00%	$65.00
8/23/2017	CA-2017-162187	3	Noel Staavos	Corporate	Lesro Round Back Collection Coffee Table, End Table	Furniture	Lesro	Columbus	Ohio	East	8/23/2017	Same Day	40.00%	-$148.00	-45.00%	$329.00
8/23/2017	CA-2017-162187	4	Noel Staavos	Corporate	Belkin 325VA UPS Surge Protector, 6'	Office Supplies	Belkin	Columbus	Ohio	East	8/23/2017	Same Day	20.00%	$24.00	6.00%	$387.00
8/23/2017	CA-2017-162187	5	Noel Staavos	Corporate	Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal	Furniture	Office Star	Columbus	Ohio	East	8/23/2017	Same Day	30.00%	-$138.00	-30.00%	$458.00
8/23/2017	CA-2017-162222	3	Steven Roelle	Home Office	Xerox 1962	Office Supplies	Xerox	Dallas	Texas	Central	8/23/2017	Same Day	20.00%	$3.00	31.00%	$10.00
8/23/2017	CA-2017-162236	2	Elpida Rittenbach	Corporate	Eldon Portable Mobile Manager	Office Supplies	Eldon	Charlotte	North Carolina	South	8/26/2017	Second Class	20.00%	$4.00	9.00%	$45.00
8/23/2017	CA-2017-162236	2	Elpida Rittenbach	Corporate	Premier Electric Letter Opener	Office Supplies	Premier	Charlotte	North Carolina	South	8/26/2017	Second Class	20.00%	-$35.00	-19.00%	$185.00
8/23/2017	CA-2017-162236	10	Elpida Rittenbach	Corporate	BPI Conference Tables	Furniture	Other	Charlotte	North Carolina	South	8/26/2017	Second Class	40.00%	-$292.00	-33.00%	$876.00
8/23/2017	CA-2017-162313	6	Victoria Brennan	Corporate	Euro-Pro Shark Turbo Vacuum	Office Supplies	Euro Pro	Lincoln Park	Michigan	Central	8/28/2017	First Class	10.00%	$30.00	18.00%	$167.00
8/23/2017	CA-2017-162348	1	Ben Ferrer	Home Office	Eldon Expressions Wood and Plastic Desk Accessories, Oak	Furniture	Eldon	Sacramento	California	West	8/26/2017	Standard Class	0.00%	$3.00	28.00%	$10.00
8/23/2017	CA-2017-162355	3	Philip Fox	Consumer	Bulldog Vacuum Base Pencil Sharpener	Office Supplies	Bulldog	Sandy Springs	Georgia	South	8/27/2017	Second Class	0.00%	$10.00	27.00%	$36.00
8/26/2017	CA-2017-162355	7	Philip Fox	Consumer	O'Sullivan 2-Door Barrister Bookcase in Odessa Pine	Furniture	O'Sullivan	Sandy Springs	Georgia	South	8/27/2017	Second Class	0.00%	$291.00	23.00%	$1,267.00
8/26/2017	CA-2017-162383	6	Maribeth Dona	Consumer	Pressboard Hanging Data Binders for Unburst Sheets	Office Supplies	Pressboard	Lancaster	Ohio	East	8/31/2017	Standard Class	70.00%	-$6.00	-73.00%	$9.00
8/26/2017	CA-2017-162383	2	Maribeth Dona	Consumer	Recycled Easel Ring Binders	Office Supplies	Other	Lancaster	Ohio	East	8/31/2017	Standard Class	70.00%	-$7.00	-83.00%	$9.00
8/26/2017	CA-2017-162383	2	Maribeth Dona	Consumer	Global Push Button Manager's Chair, Indigo	Furniture	Global	Lancaster	Ohio	East	8/31/2017	Standard Class	30.00%	-$1.00	-1.00%	$85.00
8/26/2017	CA-2017-162390	13	Dave Poirier	Corporate	Trimflex Flexible Post Binders	Office Supplies	Other	Hempstead	New York	East	9/5/2017	Standard Class	20.00%	$78.00	35.00%	$222.00
8/26/2017	CA-2017-162390	2	Dave Poirier	Corporate	Brother DCP1000 Digital 3 in 1 Multifunction Machine	Technology	Brother	Hempstead	New York	East	9/5/2017	Standard Class	20.00%	$90.00	19.00%	$480.00
8/26/2017	CA-2017-162390	7	Dave Poirier	Corporate	Ibico EB-19 Dual Function Manual Binding System	Office Supplies	Ibico	Hempstead	New York	East	9/5/2017	Standard Class	20.00%	$315.00	33.00%	$969.00
8/26/2017	CA-2017-162404	4	Neil Französisch	Home Office	GBC Laser Imprintable Binding System Covers, Desert Sand	Office Supplies	GBC	Rockford	Illinois	Central	8/27/2017	Standard Class	80.00%	-$19.00	-165.00%	$11.00
8/26/2017	CA-2017-162614	2	Tim Brockman	Consumer	GBC Recycled VeloBinder Covers	Office Supplies	GBC	Los Angeles	California	West	9/1/2017	Standard Class	20.00%	$9.00	33.00%	$27.00
8/26/2017	CA-2017-162726	2	Meg Tillman	Consumer	Xerox 214	Office Supplies	Xerox	Port Arthur	Texas	Central	9/2/2017	Standard Class	20.00%	$4.00	35.00%	$10.00
8/26/2017	CA-2017-162726	4	Meg Tillman	Consumer	It's Hot Message Books with Stickers, 2 3/4" x 5"	Office Supplies	Other	Port Arthur	Texas	Central	9/2/2017	Standard Class	20.00%	$7.00	31.00%	$24.00
8/26/2017	CA-2017-162733	1	Ted Trevino	Consumer	Xerox 1920	Office Supplies	Xerox	Los Angeles	California	West	8/27/2017	First Class	0.00%	$3.00	45.00%	$6.00
8/26/2017	CA-2017-162747	7	Aaron Hawkins	Corporate	Eldon Image Series Desk Accessories, Ebony	Furniture	Eldon	Gulfport	Mississippi	South	9/1/2017	Second Class	0.00%	$38.00	44.00%	$86.00
8/26/2017	CA-2017-162901	2	Aaron Smayling	Corporate	Hanging Personal Folder File	Office Supplies	Other	Arlington	Virginia	South	9/2/2017	First Class	0.00%	$8.00	25.00%	$31.00
8/26/2017	CA-2017-162943	2	Darren Budd	Corporate	Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back	Furniture	Office Star	New York City	New York	East	9/3/2017	Second Class	10.00%	$31.00	12.00%	$254.00
8/26/2017	CA-2017-163048	4	Mark Haberlin	Corporate	Harbour Creations Steel Folding Chair	Furniture	Other	Houston	Texas	Central	8/30/2017	Standard Class	30.00%	$0.00	0.00%	$242.00
8/26/2017	CA-2017-163153	1	Dario Medina	Corporate	Prang Dustless Chalk Sticks	Office Supplies	Prang	Houston	Texas	Central	8/29/2017	Standard Class	20.00%	$1.00	38.00%	$1.00
8/26/2017	CA-2017-163153	2	Dario Medina	Corporate	Safco Drafting Table	Furniture	SAFCO	Houston	Texas	Central	8/29/2017	Standard Class	30.00%	-$1.00	-1.00%	$99.00
8/26/2017	CA-2017-163167	6	Randy Ferguson	Corporate	Kingston Digital DataTraveler 32GB USB 2.0	Technology	Kingston	Marietta	Georgia	South	8/30/2017	Second Class	0.00%	$6.00	6.00%	$102.00
8/26/2017	CA-2017-163167	3	Randy Ferguson	Corporate	Global Push Button Manager's Chair, Indigo	Furniture	Global	Marietta	Georgia	South	8/30/2017	Second Class	0.00%	$53.00	29.00%	$183.00
8/27/2017	CA-2017-163167	3	Randy Ferguson	Corporate	Tennsco Single-Tier Lockers	Office Supplies	Tennsco	Marietta	Georgia	South	8/30/2017	Second Class	0.00%	$56.00	5.00%	$1,126.00
8/27/2017	CA-2017-163167	6	Randy Ferguson	Corporate	24 Capacity Maxi Data Binder Racks, Pearl	Office Supplies	Other	Marietta	Georgia	South	8/30/2017	Second Class	0.00%	$316.00	25.00%	$1,263.00
8/27/2017	CA-2017-163174	3	Xylona Preis	Consumer	Deflect-o Glass Clear Studded Chair Mats	Furniture	Deflect-o	Athens	Georgia	South	9/1/2017	Standard Class	0.00%	$41.00	22.00%	$187.00
8/27/2017	CA-2017-163202	3	Brian Moss	Corporate	Recycled Pressboard Report Cover with Reinforced Top Hinge	Office Supplies	Other	Lancaster	Ohio	East	9/4/2017	Standard Class	70.00%	-$2.00	-70.00%	$3.00
8/27/2017	CA-2017-163216	2	Arthur Wiediger	Home Office	Avery 511	Office Supplies	Avery	Philadelphia	Pennsylvania	East	9/7/2017	First Class	20.00%	$2.00	35.00%	$5.00
8/27/2017	CA-2017-163328	1	Tracy Poddar	Corporate	Xerox 1887	Office Supplies	Xerox	Eugene	Oregon	West	8/29/2017	Second Class	20.00%	$5.00	35.00%	$15.00
8/27/2017	CA-2017-163328	7	Tracy Poddar	Corporate	Serrated Blade or Curved Handle Hand Letter Openers	Office Supplies	Other	Eugene	Oregon	West	8/29/2017	Second Class	20.00%	-$4.00	-24.00%	$18.00
8/27/2017	CA-2017-163328	3	Tracy Poddar	Corporate	Southworth 25% Cotton Premium Laser Paper and Envelopes	Office Supplies	Southworth	Eugene	Oregon	West	8/29/2017	Second Class	20.00%	$17.00	35.00%	$48.00
8/27/2017	CA-2017-163328	1	Tracy Poddar	Corporate	Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal	Furniture	Office Star	Eugene	Oregon	West	8/29/2017	Second Class	20.00%	-$14.00	-14.00%	$105.00
8/27/2017	CA-2017-163328	8	Tracy Poddar	Corporate	Dot Matrix Printer Tape Reel Labels, White, 5000/Box	Office Supplies	Other	Eugene	Oregon	West	8/29/2017	Second Class	20.00%	$228.00	36.00%	$629.00
8/27/2017	CA-2017-163328	3	Tracy Poddar	Corporate	Global Enterprise Series Seating High-Back Swivel/Tilt Chairs	Furniture	Global	Eugene	Oregon	West	8/29/2017	Second Class	20.00%	-$98.00	-15.00%	$650.00
8/27/2017	CA-2017-163384	4	Chuck Clark	Home Office	ACCOHIDE 3-Ring Binder, Blue, 1"	Office Supplies	ACCOHIDE	San Francisco	California	West	9/2/2017	First Class	20.00%	$4.00	34.00%	$13.00
8/27/2017	CA-2017-163384	5	Chuck Clark	Home Office	Xerox 1996	Office Supplies	Xerox	San Francisco	California	West	9/2/2017	First Class	0.00%	$16.00	48.00%	$32.00
8/28/2017	CA-2017-163398	1	Christy Brittain	Consumer	Heavy-Duty E-Z-D Binders	Office Supplies	Other	Chicago	Illinois	Central	9/6/2017	Standard Class	80.00%	-$4.00	-165.00%	$2.00
8/28/2017	CA-2017-163398	3	Christy Brittain	Consumer	Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors	Office Supplies	Acco	Chicago	Illinois	Central	9/6/2017	Standard Class	80.00%	-$71.00	-270.00%	$26.00
8/28/2017	CA-2017-163398	7	Christy Brittain	Consumer	Newell 316	Office Supplies	Newell	Chicago	Illinois	Central	9/6/2017	Standard Class	20.00%	$3.00	10.00%	$27.00
8/28/2017	CA-2017-163573	5	Amy Cox	Consumer	Ibico Hi-Tech Manual Binding System	Office Supplies	Ibico	Seattle	Washington	West	9/4/2017	First Class	20.00%	$381.00	31.00%	$1,220.00
8/28/2017	CA-2017-163594	3	Jason Fortune-	Consumer	Xerox 206	Office Supplies	Xerox	Los Angeles	California	West	9/8/2017	First Class	0.00%	$9.00	48.00%	$19.00
8/28/2017	CA-2017-163594	3	Jason Fortune-	Consumer	Aluminum Screw Posts	Office Supplies	Other	Los Angeles	California	West	9/8/2017	First Class	20.00%	$14.00	38.00%	$37.00
8/29/2017	CA-2017-163594	3	Jason Fortune-	Consumer	Global Geo Office Task Chair, Gray	Furniture	Global	Los Angeles	California	West	9/8/2017	First Class	20.00%	-$36.00	-19.00%	$194.00
8/29/2017	CA-2017-163636	2	Mike Pelletier	Home Office	Newell 311	Office Supplies	Newell	Chicago	Illinois	Central	9/7/2017	Second Class	20.00%	$0.00	9.00%	$4.00
8/29/2017	CA-2017-163755	3	Alejandro Savely	Corporate	Tenex "The Solids" Textured Chair Mats	Furniture	Tenex	Seattle	Washington	West	9/10/2017	Second Class	0.00%	$36.00	17.00%	$210.00
8/29/2017	CA-2017-163776	1	Joy Smith	Consumer	Avery Printable Repositionable Plastic Tabs	Office Supplies	Avery	Hattiesburg	Mississippi	South	9/5/2017	Standard Class	0.00%	$4.00	47.00%	$9.00
8/29/2017	CA-2017-163776	2	Joy Smith	Consumer	Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2" x 11"	Office Supplies	Other	Hattiesburg	Mississippi	South	9/5/2017	Standard Class	0.00%	$36.00	46.00%	$78.00
8/29/2017	CA-2017-163776	4	Joy Smith	Consumer	Rogers Deluxe File Chest	Office Supplies	Rogers	Hattiesburg	Mississippi	South	9/5/2017	Standard Class	0.00%	$1.00	1.00%	$88.00
8/29/2017	CA-2017-163776	6	Joy Smith	Consumer	Advantus Employee of the Month Certificate Frame, 11 x 13-1/2	Furniture	Advantus	Hattiesburg	Mississippi	South	9/5/2017	Standard Class	0.00%	$76.00	41.00%	$186.00
8/29/2017	CA-2017-163776	6	Joy Smith	Consumer	Xerox 1893	Office Supplies	Xerox	Hattiesburg	Mississippi	South	9/5/2017	Standard Class	0.00%	$121.00	49.00%	$246.00
8/29/2017	CA-2017-163776	5	Joy Smith	Consumer	Hon 4-Shelf Metal Bookcases	Furniture	Hon	Hattiesburg	Mississippi	South	9/5/2017	Standard Class	0.00%	$126.00	25.00%	$505.00
8/30/2017	CA-2017-163804	6	Deborah Brumfield	Home Office	Eldon 500 Class Desk Accessories	Furniture	Eldon	Providence	Rhode Island	East	9/6/2017	Standard Class	0.00%	$24.00	33.00%	$72.00
8/30/2017	CA-2017-163804	5	Deborah Brumfield	Home Office	VTech DS6151	Technology	Other	Providence	Rhode Island	East	9/6/2017	Standard Class	0.00%	$176.00	28.00%	$630.00
8/30/2017	CA-2017-163804	5	Deborah Brumfield	Home Office	Deluxe Rollaway Locking File with Drawer	Office Supplies	Other	Providence	Rhode Island	East	9/6/2017	Standard Class	0.00%	$582.00	28.00%	$2,079.00
8/30/2017	CA-2017-163937	5	Joy Bell-	Consumer	DAX Value U-Channel Document Frames, Easel Back	Furniture	DAX	Longview	Washington	West	9/3/2017	Second Class	0.00%	$8.00	31.00%	$25.00
8/30/2017	CA-2017-163951	5	Carl Jackson	Corporate	Newell 31	Office Supplies	Newell	Philadelphia	Pennsylvania	East	9/10/2017	First Class	20.00%	$2.00	10.00%	$17.00
8/30/2017	CA-2017-163972	2	Michael Granlund	Home Office	Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black	Furniture	SAFCO	Fresno	California	West	9/9/2017	Standard Class	15.00%	$21.00	18.00%	$121.00
8/30/2017	CA-2017-163986	5	Jennifer Jackson	Consumer	Crate-A-Files	Office Supplies	Other	Waukesha	Wisconsin	Central	9/1/2017	Standard Class	0.00%	$14.00	26.00%	$55.00
8/31/2017	CA-2017-164035	5	Craig Reiter	Consumer	Xerox 1978	Office Supplies	Xerox	Chicago	Illinois	Central	9/8/2017	Standard Class	20.00%	$8.00	36.00%	$23.00
9/1/2017	CA-2017-164091	2	Laura Armstrong	Corporate	C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx	Furniture	C-Line	Bangor	Maine	East	9/5/2017	Standard Class	0.00%	$34.00	31.00%	$109.00
9/1/2017	CA-2017-164091	3	Laura Armstrong	Corporate	Wi-Ex zBoost YX540 Cellular Phone Signal Booster	Technology	Other	Bangor	Maine	East	9/5/2017	Standard Class	0.00%	$131.00	30.00%	$438.00
9/1/2017	CA-2017-164154	3	Nick Zandusky	Home Office	GBC Standard Therm-A-Bind Covers	Office Supplies	GBC	Toledo	Ohio	East	9/6/2017	Standard Class	70.00%	-$18.00	-80.00%	$22.00
9/1/2017	CA-2017-164154	5	Nick Zandusky	Home Office	Staple magnet	Office Supplies	Staple magnet	Toledo	Ohio	East	9/6/2017	Standard Class	20.00%	$4.00	10.00%	$38.00
